source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),shipped amount (tonne),shipped amount-distance (tonne-km),emission type,emission amount (tonne)
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,1,2085.08,267669.14,5.5811158035e8,CO2,93204.63
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,2,2085.08,3348.17,6.9811993e6,CO2,1165.86
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,3,2085.08,5820.31,1.213580765e7,CO2,2026.68
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,4,2085.08,5764.3,1.201901843e7,CO2,2007.18
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,5,2085.08,9407.86,1.96161474e7,CO2,3275.9
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,6,2085.08,9295.03,1.938089139e7,CO2,3236.61
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,7,2085.08,5463.98,1.13928267e7,CO2,1902.6
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,8,2085.08,5415.57,1.129190185e7,CO2,1885.75
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,9,2085.08,4953.03,1.032745558e7,CO2,1724.69
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,10,2085.08,4928.63,1.027657799e7,CO2,1716.19
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,11,2085.08,16794.08,3.501699443e7,CO2,5847.84
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,12,2085.08,16728.03,3.487927796e7,CO2,5824.84
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,13,2085.08,3637.92,7.58536052e6,CO2,1266.76
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,14,2085.08,3625.16,7.55874955e6,CO2,1262.31
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,15,2085.08,2757.26,5.7491019e6,CO2,960.1
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,16,2085.08,2748.53,5.7308983e6,CO2,957.06
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,17,2085.08,2979.8,6.21312619e6,CO2,1037.59
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,18,2085.08,2971.2,6.19520011e6,CO2,1034.6
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,19,2085.08,21868.36,4.559727528e7,CO2,7614.74
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,20,2085.08,21810.41,4.54764465e7,CO2,7594.57
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,21,2085.08,15061.08,3.140355809e7,CO2,5244.39
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,22,2085.08,15024.18,3.132661576e7,CO2,5231.54
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,23,2085.08,18042.1,3.761921458e7,CO2,6282.41
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,24,2085.08,18000.99,3.753350535e7,CO2,6268.1
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,25,2085.08,2818.4,5.87658223e6,CO2,981.39
Origin,"Gila County, Arizona",34.183878,-111.605691,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,26,2085.08,2812.4,5.86407058e6,CO2,979.3
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,1,2589.29,1.70158921e6,4.40590791288e9,CO2,735786.62
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,2,2589.29,281797.03,7.2965423335e8,CO2,121852.26
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,3,2589.29,253037.57,6.5518765155e8,CO2,109416.34
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,4,2589.29,250602.46,6.488824382e8,CO2,108363.37
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,5,2589.29,213907.73,5.5386914372e8,CO2,92496.15
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,6,2589.29,211342.34,5.4722660384e8,CO2,91386.84
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,7,2589.29,162514.96,4.2079835066e8,CO2,70273.32
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,8,2589.29,161075.3,4.1707065343e8,CO2,69650.8
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,9,2589.29,100345.3,2.5982307655e8,CO2,43390.45
Origin,"San Bernardino, California",35.120104,-117.159039,PV Manufacturing Plant,"R D Morrow, Mississippi",31.197586,-89.506369,PV Modules Materials,10,2589.29,99850.95,2.5854307383e8,CO2,43176.69
