source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),shipped amount (tonne),shipped amount-distance (tonne-km),emission type,emission amount (tonne)
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,1,409.57,292108.25,1.1963877583e8,CO2,19979.68
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,2,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,3,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,4,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,5,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,6,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,7,409.57,58054.61,2.377742803e7,CO2,3970.83
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,8,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,9,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,10,409.57,8424.07,3.45024687e6,CO2,576.19
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,11,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,12,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,13,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,14,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,15,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,16,409.57,0.0,0.0,CO2,0.0
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,17,409.57,92574.47,3.791572698e7,CO2,6331.93
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,18,409.57,416855.47,1.7073149503e8,CO2,28512.16
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,19,409.57,29681.52,1.21566601e7,CO2,2030.16
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,20,409.57,29602.87,1.212444602e7,CO2,2024.78
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,21,409.57,51038.66,2.09039029e7,CO2,3490.95
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,22,409.57,17599.1,7.20806293e6,CO2,1203.75
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,23,409.57,5121.22,2.09749875e6,CO2,350.28
Origin,"Clarendon County, South Carolina",33.666562,-80.470185,PV Manufacturing Plant,"Sandvik, Inc., FL",30.0,-81.0,PV Modules Materials,24,409.57,5109.55,2.09271994e6,CO2,349.48
