source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),amount (tonne),amount-distance (tonne-km),transportation cost ($),transportation energy (GJ)
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,1,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,2,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,3,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,4,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,5,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,6,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,7,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,8,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,9,664.637,0.0,0.0,0.0,0.0
Origin,"Sumter County, Florida",28.708695,-82.192477,PV Manufacturing Plant,"Newpark Drilling Fluids, LLC, LA",29.0,-89.0,PV Modules Materials,10,664.637,0.0,0.0,0.0,0.0
