plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,Silver (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,Silver (cSi),0.535235,0.0,0.535235,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,Silver (cSi),0.206796,0.0,0.206796,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",22,Silver (cSi),10.343045,0.0,10.343045,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",23,Silver (cSi),5.768676,0.0,5.768676,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",24,Silver (cSi),6.570111,0.0,6.570111,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",25,Silver (cSi),10.343045,0.0,10.343045,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",26,Silver (cSi),10.343045,0.0,10.343045,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,Copper (cSi),0.855327,0.0,0.855327,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,Copper (cSi),0.330468,0.0,0.330468,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",22,Copper (cSi),16.528589,0.0,16.528589,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",23,Copper (cSi),9.218569,0.0,9.218569,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",24,Copper (cSi),10.499293,0.0,10.499293,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",25,Copper (cSi),16.528589,0.0,16.528589,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",26,Copper (cSi),16.528589,0.0,16.528589,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,Other waste,55.222691,0.0,55.222691,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,Other waste,21.336074,0.0,21.336074,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",22,Other waste,1067.139483,0.0,1067.139483,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",23,Other waste,595.18078,0.0,595.18078,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",24,Other waste,677.868528,0.0,677.868528,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",25,Other waste,1067.139483,0.0,1067.139483,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",26,Other waste,1067.139483,0.0,1067.139483,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,Cadmium waste,0.005801,0.0,0.005801,0.869615
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,Cadmium waste,0.002241,0.0,0.002241,0.335988
PV Recycling Plant,"Kuykendall Cement Corp., AR",22,Cadmium waste,0.112099,0.0,0.112099,16.80469
PV Recycling Plant,"Kuykendall Cement Corp., AR",23,Cadmium waste,0.062522,0.0,0.062522,9.37256
PV Recycling Plant,"Kuykendall Cement Corp., AR",24,Cadmium waste,0.071208,0.0,0.071208,10.674678
PV Recycling Plant,"Kuykendall Cement Corp., AR",25,Cadmium waste,0.112099,0.0,0.112099,16.80469
PV Recycling Plant,"Kuykendall Cement Corp., AR",26,Cadmium waste,0.112099,0.0,0.112099,16.80469
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,Silicon (cSi),48.653186,0.0,48.653186,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,Silicon (cSi),18.797852,0.0,18.797852,0.0
